month_year,province_code,total_pop,total_emp,emp_males,emp_females,total_full_emp,total_part_emp,total_unem,total_emp_rate,total_wage,total_wage_males,total_wage_females,total_avg_wage,avg_wage_males,avg_wage_females,total_median_wage,median_wage_males,median_wage_females,total_hours,total_average_hours,average_hours_males,average_hours_females,ei_claims,cpi,retail_sales,wholesale_sales,manufacturing_sales,food_services_receipts,travellers,vehicles,electric_power_generation,value,international_merchandise_imports,new_housing_price_index
1976-11-01,QC,4770.1,2543.1,1628.1,914.9,2294.9,248.2,265.6,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,97829.5,38.5,40.9,34.1,NA,NA,NA,NA,NA,NA,NA,190290,NA,NA,NA,NA
1976-11-01,SK,662.8,390.4,254.9,135.4,330.3,60,14.4,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,15546.9,40.2,44.1,32.8,NA,NA,NA,NA,NA,NA,NA,19994,NA,NA,NA,NA
1976-12-01,AB,1359.8,882.2,551.8,330.3,751.5,130.6,38.9,64.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,34183.3,39.2,43.2,32.6,NA,NA,NA,NA,NA,NA,NA,14842,NA,NA,NA,NA
1976-12-01,BC,1896.3,1084.1,682.1,402,926.2,158,96,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,40065.8,37.5,40.1,33.1,NA,NA,NA,NA,NA,NA,NA,231276,NA,NA,NA,NA
1976-12-01,MB,742,435.6,267.5,168.1,365.4,70.2,23.3,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,16266.8,37.9,41.8,31.9,NA,NA,NA,NA,NA,NA,NA,45775,NA,NA,NA,NA
1976-12-01,NB,486.3,229.4,148.5,80.9,203.1,26.2,31.3,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8580.3,38.7,41.5,33.5,NA,NA,NA,NA,NA,NA,NA,279593,NA,NA,NA,NA
1976-12-01,NL,373.2,159.8,106.8,53,147.6,12.3,25,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6136.6,40.7,43,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-12-01,NS,594.4,298.1,187.1,111,262.8,35.3,33.5,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11590.2,39.5,42.8,33.9,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA
1976-12-01,ON,6263.6,3774.2,2297,1477.1,3260,514.2,265.3,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,141227.9,37.8,40.9,32.9,NA,NA,NA,NA,NA,NA,NA,872176,NA,NA,NA,NA
1976-12-01,PE,83.6,43.4,27.6,15.8,37,6.4,3.6,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640.1,39.8,43.6,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-12-01,QC,4775.1,2565.1,1645.8,919.3,2320.3,244.8,263.8,53.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,96581,38.3,40.7,34.1,NA,NA,NA,NA,NA,NA,NA,174806,NA,NA,NA,NA
1976-12-01,SK,663.8,390.8,256.2,134.6,332.5,58.4,14,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,15152.3,39.7,43.5,32.5,NA,NA,NA,NA,NA,NA,NA,17022,NA,NA,NA,NA
1977-01-01,AB,1366.4,888.4,554.5,333.9,762,126.4,42.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,33512.6,39.2,43.1,32.8,NA,NA,NA,NA,NA,NA,NA,16759,1613925,NA,NA,NA
1977-01-01,BC,1900.2,1085.2,683.8,401.4,921.6,163.5,99.3,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38824.7,37.3,40,32.6,NA,NA,NA,NA,NA,NA,NA,248167,4038768,NA,NA,NA
1977-01-01,MB,742.8,434.9,265.8,169.1,369.1,65.8,24.3,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15764.6,37.7,41.3,32.1,NA,NA,NA,NA,NA,NA,NA,39500,1293854,NA,NA,NA
1977-01-01,NB,487.1,228.6,147.7,80.8,202.3,26.3,34.7,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8198.2,38.5,41.2,33.8,NA,NA,NA,NA,NA,NA,NA,246756,855536,NA,NA,NA
1977-01-01,NL,373.5,157,105.1,52,145.6,11.5,25.9,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,5685.3,40.6,42.8,36.3,NA,NA,NA,NA,NA,NA,NA,NA,3784917,NA,NA,NA
1977-01-01,NS,595.1,296.1,187.4,108.7,264.4,31.7,31,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11158.2,39.8,42.8,34.7,NA,NA,NA,NA,NA,NA,NA,98,591095,NA,NA,NA
1977-01-01,ON,6275,3776.6,2296.5,1480,3250.8,525.8,271.7,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,137954.5,37.6,40.7,33,NA,NA,NA,NA,NA,NA,NA,752370,9634376,NA,NA,NA
1977-01-01,PE,83.7,43.5,27.3,16.2,37.4,6.1,4.1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.9,39.1,42.7,33.2,NA,NA,NA,NA,NA,NA,NA,NA,43253,NA,NA,NA
1977-01-01,QC,4781.7,2570.8,1647.3,923.5,2324.2,246.6,264.1,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,94755.6,38.4,40.8,34.2,NA,NA,NA,NA,NA,NA,NA,170689,8071146,NA,NA,NA
1977-01-01,SK,665.1,388.2,257.3,130.9,337.7,50.5,14,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,14714.8,40,43.3,33.5,NA,NA,NA,NA,NA,NA,NA,15500,868947,NA,NA,NA
1977-02-01,AB,1372.6,892.8,557.4,335.4,765.3,127.5,40.2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,33835.6,39,42.9,32.5,NA,NA,NA,NA,NA,NA,NA,16600,1515556,NA,NA,NA
1977-02-01,BC,1904,1084.9,683.6,401.3,926,158.9,92.7,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,39184.6,37.1,40,32.3,NA,NA,NA,NA,NA,NA,NA,252914,2994250,NA,NA,NA
1977-02-01,MB,743.8,437.1,267.7,169.5,368.7,68.4,23.7,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,15944.7,37.7,41.4,32,NA,NA,NA,NA,NA,NA,NA,43284,1148476,NA,NA,NA
1977-02-01,NB,487.9,228.4,147.7,80.7,202.9,25.5,34.8,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8128.1,38.4,41.2,33.8,NA,NA,NA,NA,NA,NA,NA,240840,716416,NA,NA,NA
1977-02-01,NL,374.1,159.6,107,52.6,148.2,11.4,26.4,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5806.6,40.3,42.5,36,NA,NA,NA,NA,NA,NA,NA,NA,3196045,NA,NA,NA
1977-02-01,NS,595.7,296,187.1,109,259.9,36.2,36.5,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10977.2,39.2,42.2,34.2,NA,NA,NA,NA,NA,NA,NA,71,539429,NA,NA,NA
1977-02-01,ON,6286.2,3774.8,2295.9,1478.9,3250.5,524.3,286.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,138497.3,37.7,40.8,32.9,NA,NA,NA,NA,NA,NA,NA,770321,8428583,NA,NA,NA
1977-02-01,PE,83.8,43.5,27.3,16.2,36.7,6.8,4.9,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1508.2,38.6,42.6,32.1,NA,NA,NA,NA,NA,NA,NA,NA,37591,NA,NA,NA
1977-02-01,QC,4788.2,2565,1640.9,924.1,2316.5,248.5,280.9,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,94266.7,38.2,40.7,34,NA,NA,NA,NA,NA,NA,NA,167560,7286061,NA,NA,NA
1977-02-01,SK,666.3,392,257.5,134.5,336.5,55.4,15.7,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,14890,40,43.8,32.7,NA,NA,NA,NA,NA,NA,NA,17297,692872,NA,NA,NA
1977-03-01,AB,1377.4,885.3,552.4,333,767.3,118,42.9,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,34005.5,39.2,43.1,32.8,NA,NA,NA,NA,NA,NA,NA,18368,1554032,NA,NA,NA
1977-03-01,BC,1907.2,1080.1,677.1,403,917.1,163,95.9,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,39598.6,37.1,40.2,32.1,NA,NA,NA,NA,NA,NA,NA,300023,3350317,NA,NA,NA
1977-03-01,MB,744.3,435.8,266.3,169.5,366.2,69.6,24.4,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,15949.1,37.5,41.1,32.1,NA,NA,NA,NA,NA,NA,NA,55018,1176096,NA,NA,NA
1977-03-01,NB,488.3,227.4,146.5,80.9,203.2,24.2,35.5,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8135.8,38.7,41.4,34,NA,NA,NA,NA,NA,NA,NA,291026,713730,NA,NA,NA
1977-03-01,NL,374.5,162.4,108.1,54.3,149.5,12.9,27.6,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5882.4,39.8,42.1,35.5,NA,NA,NA,NA,NA,NA,NA,NA,3374862,NA,NA,NA
1977-03-01,NS,596.4,301,189.8,111.2,262.8,38.1,35.7,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11154,39.1,42.2,33.9,NA,NA,NA,NA,NA,NA,NA,155,562085,NA,NA,NA
1977-03-01,ON,6296.2,3767.9,2295.5,1472.4,3247.8,520.1,275.5,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,138657.9,37.7,40.7,33,NA,NA,NA,NA,NA,NA,NA,1024046,8191136,NA,NA,NA
1977-03-01,PE,83.9,43.4,27.2,16.2,36.4,7,4.4,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.9,38.6,42.7,32.1,NA,NA,NA,NA,NA,NA,NA,NA,38836,NA,NA,NA
1977-03-01,QC,4793.7,2567.6,1641.7,925.8,2305.6,262,276.7,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,95248.6,38.3,40.8,34,NA,NA,NA,NA,NA,NA,NA,197756,7765290,NA,NA,NA
1977-03-01,SK,667.3,394.8,258.2,136.6,333.5,61.3,17.4,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,14931.4,39.4,43.3,32.1,NA,NA,NA,NA,NA,NA,NA,19938,713149,NA,NA,NA
1977-04-01,AB,1382.9,902.1,566.6,335.5,775.2,126.9,38,65.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,35034.5,39.6,43.5,33.1,NA,NA,NA,NA,NA,NA,NA,23694,1368289,NA,NA,NA
1977-04-01,BC,1910.4,1076.6,676.6,400,914.2,162.4,104.3,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,39482.7,37.2,40.3,32.2,NA,NA,NA,NA,NA,NA,NA,348452,3311521,NA,NA,NA
1977-04-01,MB,745.4,439.8,269.3,170.5,369.9,70,25.9,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,16609.6,38.5,42.5,32.3,NA,NA,NA,NA,NA,NA,NA,65209,888865,NA,NA,NA
1977-04-01,NB,489.1,228.8,147.2,81.6,203.1,25.7,32.5,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8218.6,38.7,41.5,34,NA,NA,NA,NA,NA,NA,NA,322028,710534,NA,NA,NA
1977-04-01,NL,374.9,157.9,104.1,53.8,145.5,12.4,29.1,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5872.3,40.2,42.3,36.2,NA,NA,NA,NA,NA,NA,NA,NA,3592231,NA,NA,NA
1977-04-01,NS,596.9,299.6,187.4,112.2,259,40.6,35.3,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11256.2,39.1,42.5,33.5,NA,NA,NA,NA,NA,NA,NA,254,467455,NA,NA,NA
1977-04-01,ON,6306.9,3784.1,2308.3,1475.8,3271.4,512.8,282.4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,140653.4,37.9,41.1,33.1,NA,NA,NA,NA,NA,NA,NA,1105894,7239244,NA,NA,NA
1977-04-01,PE,84.1,43.6,27.6,16,36.8,6.8,4.5,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575.9,39.3,43.4,32.4,NA,NA,NA,NA,NA,NA,NA,NA,35334,NA,NA,NA
1977-04-01,QC,4799.6,2564.3,1638,926.3,2310.5,253.8,278.7,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,95910.1,38.4,41,34.1,NA,NA,NA,NA,NA,NA,NA,228114,6754182,NA,NA,NA
1977-04-01,SK,668.4,395.7,257.3,138.4,334.9,60.8,18.3,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15913.5,41.4,46.2,32.3,NA,NA,NA,NA,NA,NA,NA,24349,647489,NA,NA,NA
1977-05-01,AB,1389.7,896.9,559.8,337.1,768.9,128,42.6,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,36712.7,40.3,44.4,33.5,NA,NA,NA,NA,NA,NA,NA,27177,1408144,NA,NA,NA
1977-05-01,BC,1914.6,1095.9,684.3,411.6,928,167.9,91.1,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,41431.1,37.5,40.7,32.2,NA,NA,NA,NA,NA,NA,NA,362213,3021323,NA,NA,NA
1977-05-01,MB,746.4,438.1,267.1,171,373.6,64.6,23.7,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,17734.3,39.9,44.2,33.2,NA,NA,NA,NA,NA,NA,NA,82002,780767,NA,NA,NA
1977-05-01,NB,490,225.6,146.1,79.4,199.1,26.5,34.9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,8952.6,39.3,42.2,34.1,NA,NA,NA,NA,NA,NA,NA,371605,709481,NA,NA,NA
1977-05-01,NL,375.5,163.3,108.9,54.4,149.3,14,27.2,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6733,40.7,43.2,36,NA,NA,NA,NA,NA,NA,NA,NA,3333066,NA,NA,NA
1977-05-01,NS,597.8,297.6,187.1,110.5,257.3,40.3,35.2,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11944.7,39.7,43,34,NA,NA,NA,NA,NA,NA,NA,1702,413884,NA,NA,NA
1977-05-01,ON,6319.8,3794.7,2312.9,1481.8,3270,524.7,280,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,147146.8,38.5,41.6,33.6,NA,NA,NA,NA,NA,NA,NA,1306212,7358600,NA,NA,NA
1977-05-01,PE,84.3,43.3,27,16.3,37.1,6.2,4.8,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861.6,41.6,45.7,34.4,NA,NA,NA,NA,NA,NA,NA,NA,34978,NA,NA,NA
1977-05-01,QC,4806.2,2565.4,1633,932.4,2306.7,258.7,280.5,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,99599.8,38.7,41.2,34.2,NA,NA,NA,NA,NA,NA,NA,284055,6416746,NA,NA,NA
1977-05-01,SK,669.7,391.2,253.5,137.7,329.8,61.4,17.8,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,17202.5,43.1,48.5,33.3,NA,NA,NA,NA,NA,NA,NA,27186,665131,NA,NA,NA
1977-06-01,AB,1395.4,901.3,563.1,338.2,770.5,130.8,39,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,37306.3,40.5,44.5,33.9,NA,NA,NA,NA,NA,NA,NA,37509,1376806,NA,NA,NA
1977-06-01,BC,1918.5,1089,682.3,406.6,919.5,169.5,99.6,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,42123.1,37.9,41.1,32.4,NA,NA,NA,NA,NA,NA,NA,368736,3306366,NA,NA,NA
1977-06-01,MB,747.2,439.8,269.2,170.6,373.7,66.1,25.5,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,17840.1,39.7,43.5,33.5,NA,NA,NA,NA,NA,NA,NA,88480,758777,NA,NA,NA
1977-06-01,NB,490.5,226.2,146.5,79.7,199.7,26.4,33.7,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500.4,39.7,42.3,34.8,NA,NA,NA,NA,NA,NA,NA,380497,669103,NA,NA,NA
1977-06-01,NL,376,160.5,105.8,54.7,147.8,12.6,29.5,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7267.9,41.7,44.2,36.7,NA,NA,NA,NA,NA,NA,NA,NA,2854661,NA,NA,NA
1977-06-01,NS,598.4,297.3,187.3,110,258.6,38.7,35.3,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12336.3,40,43.2,34.5,NA,NA,NA,NA,NA,NA,NA,4222,412106,NA,NA,NA
1977-06-01,ON,6330.4,3800,2317.9,1482.1,3264.8,535.2,273.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,150437,38.7,41.7,33.8,NA,NA,NA,NA,NA,NA,NA,1411330,6891695,NA,NA,NA
1977-06-01,PE,84.4,43.5,27.2,16.3,37.2,6.3,4.4,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984.8,41.5,45.6,34.7,NA,NA,NA,NA,NA,NA,NA,NA,33720,NA,NA,NA
1977-06-01,QC,4810.3,2555,1624.2,930.8,2309.1,245.9,284,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,102578.7,38.9,41.4,34.6,NA,NA,NA,NA,NA,NA,NA,310143,6270852,NA,NA,NA
1977-06-01,SK,670.5,394.5,255.8,138.7,330.4,64.1,17.8,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,17469.5,42.9,48.2,33.1,NA,NA,NA,NA,NA,NA,NA,29075,648484,NA,NA,NA
1977-07-01,AB,1401.3,901.2,563.6,337.7,764.3,137,40.4,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,38391.1,41.1,44.9,34.7,NA,NA,NA,NA,NA,NA,NA,60863,1324556,NA,NA,NA
1977-07-01,BC,1922.3,1097.3,683.3,414,929.5,167.8,100.8,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43761.5,38.4,41.4,33.4,NA,NA,NA,NA,NA,NA,NA,469829,3721473,NA,NA,NA
1977-07-01,MB,747.8,438.5,268.9,169.6,372.4,66.1,26,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,18507,40.6,44.4,34.4,NA,NA,NA,NA,NA,NA,NA,116320,803043,NA,NA,NA
1977-07-01,NB,491,229.7,148.4,81.3,202.6,27.1,33,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10024.9,40.1,42.6,35.2,NA,NA,NA,NA,NA,NA,NA,476331,505970,NA,NA,NA
1977-07-01,NL,376.6,160.4,107.1,53.4,146.9,13.6,29.6,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7569.4,41.8,44.1,37.2,NA,NA,NA,NA,NA,NA,NA,NA,2896251,NA,NA,NA
1977-07-01,NS,599,297.7,187.5,110.2,258.4,39.2,34.1,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12892.6,40.5,43.5,35.4,NA,NA,NA,NA,NA,NA,NA,8394,431590,NA,NA,NA
1977-07-01,ON,6341,3809.1,2324,1485.1,3274.6,534.5,277.8,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,154683.7,39.1,42,34.5,NA,NA,NA,NA,NA,NA,NA,1946064,7367221,NA,NA,NA
1977-07-01,PE,84.7,43.3,27,16.3,37.5,5.8,4.7,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.2,42.4,46.3,35.9,NA,NA,NA,NA,NA,NA,NA,NA,36215,NA,NA,NA
1977-07-01,QC,4814.1,2540.9,1619.3,921.7,2300.6,240.3,306.4,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,105784.5,39.4,41.7,35.4,NA,NA,NA,NA,NA,NA,NA,538018,6075616,NA,NA,NA
1977-07-01,SK,671.5,393.3,253.4,139.9,332.8,60.5,20.2,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,18263,44.1,49.2,34.9,NA,NA,NA,NA,NA,NA,NA,39391,618720,NA,NA,NA
1977-08-01,AB,1409.5,908.6,567.7,340.9,771.9,136.7,41,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,38438.3,41,44.8,34.5,NA,NA,NA,NA,NA,NA,NA,54948,1389326,NA,NA,NA
1977-08-01,BC,1927.6,1092.2,684.4,407.8,920.9,171.3,101.8,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,43606.5,38.6,41.4,33.8,NA,NA,NA,NA,NA,NA,NA,488707,3714258,NA,NA,NA
1977-08-01,MB,748.4,441.3,270.3,171,376.3,65.1,25.8,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,18941.4,41.4,45.5,34.8,NA,NA,NA,NA,NA,NA,NA,102688,690349,NA,NA,NA
1977-08-01,NB,491.8,229.4,147.9,81.5,200.7,28.7,34.6,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10057.4,40.1,42.5,35.4,NA,NA,NA,NA,NA,NA,NA,455999,592792,NA,NA,NA
1977-08-01,NL,377,161.4,107,54.4,147.3,14.1,30.1,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7444.3,41.4,43.6,36.9,NA,NA,NA,NA,NA,NA,NA,NA,3112620,NA,NA,NA
1977-08-01,NS,600.1,299,188.1,110.9,257.5,41.5,34.6,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12961.8,40.6,43.5,35.6,NA,NA,NA,NA,NA,NA,NA,8521,454443,NA,NA,NA
1977-08-01,ON,6355.6,3811.3,2320.7,1490.6,3270.7,540.6,293.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,155564.4,39.3,42.1,34.8,NA,NA,NA,NA,NA,NA,NA,1886929,7264734,NA,NA,NA
1977-08-01,PE,84.8,43.9,27.7,16.2,38.4,5.5,4.9,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.5,42.5,46,36.7,NA,NA,NA,NA,NA,NA,NA,NA,37668,NA,NA,NA
1977-08-01,QC,4817.6,2550.2,1628.7,921.5,2309.8,240.4,297.8,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,105050.4,39.4,41.6,35.4,NA,NA,NA,NA,NA,NA,NA,442370,6476717,NA,NA,NA
1977-08-01,SK,672.7,399.3,256.3,143,335.4,63.9,19,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,19009.1,45.3,50.6,35.4,NA,NA,NA,NA,NA,NA,NA,38160,672374,NA,NA,NA
1977-09-01,AB,1415.6,915.2,565.6,349.7,778.4,136.8,42.9,64.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,36950.5,40.3,44.4,33.7,NA,NA,NA,NA,NA,NA,NA,32416,1351315,NA,NA,NA
1977-09-01,BC,1932,1094.5,688.8,405.7,925.7,168.8,100.7,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,41780.4,37.9,40.9,32.7,NA,NA,NA,NA,NA,NA,NA,357390,3234942,NA,NA,NA
1977-09-01,MB,749,438.3,269.3,169,374.7,63.6,26.1,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17886.3,40.5,44.7,33.6,NA,NA,NA,NA,NA,NA,NA,75328,849350,NA,NA,NA
1977-09-01,NB,492.5,226.9,146.1,80.8,200.3,26.7,36.1,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9425.5,39.6,42.3,34.6,NA,NA,NA,NA,NA,NA,NA,390749,535294,NA,NA,NA
1977-09-01,NL,377.6,160,105.7,54.3,146.4,13.5,31.7,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6980.1,41,43.4,36.2,NA,NA,NA,NA,NA,NA,NA,NA,3140935,NA,NA,NA
1977-09-01,NS,600.8,296,185.6,110.4,255,41,35.4,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12102.1,40.2,43.4,34.7,NA,NA,NA,NA,NA,NA,NA,4750,430564,NA,NA,NA
1977-09-01,ON,6366.8,3811.4,2322,1489.4,3269.5,541.9,294.4,59.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,146447.2,38.4,41.5,33.6,NA,NA,NA,NA,NA,NA,NA,1335991,7319499,NA,NA,NA
1977-09-01,PE,85.1,43.5,27.3,16.2,37.6,5.9,4.4,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904.4,41.6,45.8,34.2,NA,NA,NA,NA,NA,NA,NA,NA,32734,NA,NA,NA
1977-09-01,QC,4820.4,2552,1621.7,930.3,2310.7,241.3,312,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,100485.8,39.1,41.5,34.9,NA,NA,NA,NA,NA,NA,NA,302714,6074072,NA,NA,NA
1977-09-01,SK,673.8,399.2,256.3,142.9,333.2,66,18.3,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,17696.8,43.4,48.6,33.9,NA,NA,NA,NA,NA,NA,NA,28195,601146,NA,NA,NA
1977-10-01,AB,1421.5,918.3,569.1,349.2,783.4,134.8,43.8,64.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,37646.2,40.7,45,33.7,NA,NA,NA,NA,NA,NA,NA,21178,1462914,NA,NA,NA
1977-10-01,BC,1936.4,1087.1,688.4,398.6,917.8,169.3,105.6,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40924.5,37.5,40.6,32.1,NA,NA,NA,NA,NA,NA,NA,304735,3757200,NA,NA,NA
1977-10-01,MB,749.8,440.9,267.5,173.5,373.4,67.6,27.4,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,17633.4,39.5,43.9,32.7,NA,NA,NA,NA,NA,NA,NA,66107,1185577,NA,NA,NA
1977-10-01,NB,493.1,228.5,146.3,82.2,201.1,27.4,36.3,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9212.6,39.1,42.1,33.5,NA,NA,NA,NA,NA,NA,NA,350675,704313,NA,NA,NA
1977-10-01,NL,378,159.8,104.9,54.9,146.9,12.9,32.3,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6709.2,40.7,43,36.1,NA,NA,NA,NA,NA,NA,NA,NA,3533918,NA,NA,NA
1977-10-01,NS,601.6,297.9,186.5,111.4,256.5,41.3,34.3,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11954.1,39.5,42.6,34.3,NA,NA,NA,NA,NA,NA,NA,1979,387176,NA,NA,NA
1977-10-01,ON,6377.3,3839.2,2341.7,1497.5,3289.8,549.4,287.1,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,146795,38.1,41.3,33.3,NA,NA,NA,NA,NA,NA,NA,1169295,7822659,NA,NA,NA
1977-10-01,PE,85.2,43.4,27.3,16.1,37.5,6,4.6,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861.6,41.7,46,34.2,NA,NA,NA,NA,NA,NA,NA,NA,15381,NA,NA,NA
1977-10-01,QC,4823.1,2545.1,1616.3,928.8,2297.2,247.9,323.7,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,99446.1,38.9,41.4,34.5,NA,NA,NA,NA,NA,NA,NA,246384,7030320,NA,NA,NA
1977-10-01,SK,674.6,401.9,257.4,144.6,336.3,65.6,18.4,59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,17539.9,42.8,48,33.6,NA,NA,NA,NA,NA,NA,NA,25978,634836,NA,NA,NA
1977-11-01,AB,1427.1,917.5,570.1,347.4,784.8,132.7,48.1,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,35897,39.4,43.4,32.8,NA,NA,NA,NA,NA,NA,NA,12986,1608860,NA,NA,NA
